incident_number,converted response,avg response
18010151,5.6,
18010151,5.8,
18010151,14.05,
18010151,3.766666667,
18010151,14.05,
18010151,7.516666667,
18010151,14.05,
18010151,2.483333333,
18010151,2,
18010151,5.466666667,
18010151,5.216666667,
18010152,2.5,
18010152,,
18010152,,
18010152,,
18010153,,
18010153,3.133333333,
18010153,,
18010153,,
18010153,,
18010153,1.833333333,
18010154,7.133333333,
18010155,6.466666667,
18010157,6.65,
18010158,9.85,
18010158,10.35,
18010159,10.51666667,
18010159,4.9,
18010160,2.6,
18010160,11.46666667,
18010161,5.033333333,
18010161,8.25,
18010161,,
18010161,,
18010162,15.5,
18010163,0,
18010163,3.016666667,
18010163,,
18010164,5.1,
18010164,5.45,
18010164,,
18010164,6.566666667,
18010165,10.65,
18010165,5.683333333,
18010165,3.083333333,
18010166,6.016666667,
18010166,7.266666667,
18010167,5.4,
18010167,9.15,
18010168,,
18010168,4.016666667,
18010169,,
18010169,,
18010170,7.733333333,
18010170,4.633333333,
18010172,5.1,
18010172,9.216666667,
18010173,13.43333333,
18010173,,
18010174,6.116666667,
18010174,2.416666667,
18010175,,
18010175,3.583333333,
18010176,6.516666667,
18010177,0,
18010177,2.916666667,
18010178,5.166666667,
18010178,3.233333333,
18010179,3.366666667,
18010179,4.2,
18010180,12.58333333,
18010181,17.68333333,
18010182,5.233333333,
18010182,6.35,
18010182,6.733333333,
18010183,16.25,
18010183,38.06666667,
18010184,6.866666667,
18010185,11.05,
18010186,,
18010186,7.633333333,
18010187,31.93333333,
18010188,4.733333333,
18010188,9.616666667,
18010190,3.383333333,
18010190,,
18010190,3.233333333,
18010191,28.26666667,
18010191,3.166666667,
18010192,,
18010192,,
18010193,3.683333333,
18010193,4.133333333,
18010193,4.466666667,
18010194,6.05,
18010194,3.666666667,
18010195,6.016666667,
18010195,5.2,
18010195,4.816666667,
18010196,5.966666667,
18010196,5.833333333,
18010196,,
18010197,,
18010197,10.95,
18010197,3.816666667,
18010197,,
18010198,,
18010198,11.26666667,
18010198,0.416666667,
18010198,,
18010199,18.2,
18010200,7.616666667,
18010200,,
18010201,9,
18010201,3.816666667,
18010202,,
18010202,3,
18010202,,
18010202,2.783333333,
18010202,2.05,
18010202,,
18010203,,
18010203,,
18010203,3.566666667,
18010203,4.683333333,
18010204,5.116666667,
18010204,5.483333333,
18010204,4.45,
18010205,18.73333333,
18010206,,
18010206,3.05,
18010207,2.683333333,
18010207,5.15,
18010208,4.633333333,
18010209,4.9,
18010209,5.85,
18010210,8.75,
18010212,,
18010212,2.916666667,
18010213,5.75,
18010214,,
18010214,2.816666667,
18010215,1.783333333,
18010215,8.983333333,
18010216,14.01666667,
18010217,1.833333333,
18010217,3.166666667,
18010217,4.683333333,
18010218,24.56666667,
18010219,18.6,
18010219,3.966666667,
18010220,,
18010220,2.45,
18010221,9.233333333,
18010222,3.083333333,
18010222,2.283333333,
18010223,3.933333333,
18010223,9.366666667,
18010224,19.78333333,
18010224,10.31666667,
18010225,,
18010225,13.18333333,
18010226,,
18010226,12.83333333,
18010227,5.083333333,
18010227,6.183333333,
18010227,2.433333333,
18010228,17.93333333,
18010229,2.133333333,
18010229,7.266666667,
18010230,,
18010230,4.466666667,
18010232,4.566666667,
18010232,7.066666667,
18010233,4.5,
18010233,,
18010234,0,
18010234,,
18010234,4.066666667,
18010234,,
18010235,8.633333333,
18010235,,
18010235,12.45,
18010236,9.15,
18010236,4.366666667,
18010237,,
18010237,11.63333333,
18010237,,
18010238,2.283333333,
18010238,,
18010239,,
18010239,2.516666667,
18010240,18.58333333,
18010240,,
18010241,26.51666667,
18010242,36.21666667,
18010244,14.78333333,
18010245,4.316666667,
18010245,2.266666667,
18010245,,
18010246,9.65,
18010246,4.066666667,
18010247,3.333333333,
18010247,7.333333333,
18010248,5.616666667,
18010248,5.166666667,
18010249,4.916666667,
18010249,,
18010249,9.466666667,
18010249,8.716666667,
18010250,24.46666667,
18010253,12.78333333,
18010254,20.53333333,
18010255,4.75,
18010255,4.566666667,
18010256,3.516666667,
18010256,4.733333333,
18010257,9.033333333,
18010257,,
18010258,5.533333333,
18010258,2.35,
18010259,,
18010259,,
18010259,2.966666667,
18010259,4.083333333,
18010259,2.866666667,
18010259,,
18010259,,
18010259,,
18010259,,
18010259,5.95,
18010260,5.183333333,
18010260,4.85,
18010260,,
18010261,5.45,
18010261,4.983333333,
18010261,,
18010262,4.716666667,
18010262,1.183333333,
18010262,,
18010263,13.23333333,
18010264,7.8,
18010264,3.983333333,
18010265,6.25,
18010265,3.05,
18010267,10.21666667,
18010267,6.516666667,
18010268,,
18010268,3.716666667,
18010269,11.61666667,
18010270,12.61666667,
18010271,2.883333333,
18010271,5.5,
18010271,3.616666667,
18010272,3.3,
18010272,3.05,
18010272,2.883333333,
18010273,3.516666667,
18010273,7.166666667,
18010274,6.116666667,
18010274,2.9,
18010275,20.33333333,
18010276,5.633333333,
18010276,5.616666667,
18010278,8.6,
18010278,2.45,
18010279,0.733333333,
18010279,3.85,
18010280,,
18010280,,
18010280,27,
18010281,24.2,
18010282,2.166666667,
18010282,,
18010282,5.966666667,
18010283,12.73333333,
18010283,3.233333333,
18010284,3.783333333,
18010284,3.866666667,
18010284,,
18010285,4.95,
18010285,4.616666667,
18010286,21.81666667,
18010287,4.816666667,
18010287,3.866666667,
18010288,7.783333333,
18010288,,
18010289,5.15,
18010290,11.21666667,
18010291,4.366666667,
18010292,3.416666667,
18010292,4.333333333,
18010292,4.816666667,
18010295,2.916666667,
18010296,11.48333333,
18010298,4.083333333,
18010298,2.883333333,
18010298,4.816666667,
18010298,3,
18010298,2.483333333,
18010298,4.183333333,
18010298,,
18010298,3.616666667,
18010298,2.866666667,
18010298,3.716666667,
18010299,10.78333333,
18010300,,
18010300,4.183333333,
18010301,5.816666667,
18010301,,
18010302,4.166666667,
18010302,5.283333333,
18010303,9.183333333,
18010303,3.05,
18010304,22.95,
18010305,5.616666667,
18010305,5.633333333,
18010306,3.216666667,
18010307,16.8,
18010307,3.666666667,
18010308,9.75,
18010309,4.283333333,
18010309,5.583333333,
18010310,8.216666667,
18010310,3.416666667,
18010311,1.716666667,
18010311,,
18010312,3.8,
18010312,4.133333333,
18010312,3.983333333,
18010313,4.15,
18010313,4.783333333,
18010314,5.433333333,
18010315,4.6,
18010315,3.683333333,
18010316,,
18010316,6.583333333,
18010316,2.333333333,
18010316,5.733333333,
18010317,4.55,
18010317,5.483333333,
18010317,4.75,
18010318,9.183333333,
18010319,10.53333333,
18010320,3.033333333,
18010320,6.3,
18010321,11.15,
18010322,3.883333333,
18010322,5.25,
18010322,,
18010323,18.55,
18010323,15.05,
18010323,3.05,
18010324,7.233333333,
18010324,5.266666667,
18010324,6.266666667,
18010325,,
18010325,6.383333333,
18010325,5.7,
18010326,5.383333333,
18010327,10.23333333,
18010328,10.35,
18010329,4.133333333,
18010329,3.833333333,
18010330,,
18010330,7.4,
18010330,5.8,
18010331,3.266666667,
18010331,,
18010331,0.833333333,
18010332,,
18010332,3.716666667,
18010332,6,
18010333,27.06666667,
18010333,5.133333333,
18010333,5.133333333,
18010335,3.283333333,
18010335,3.566666667,
18010335,3.083333333,
18010336,16.51666667,
18010337,17.85,
18010338,3.766666667,
18010338,,
18010340,4,
18010340,6.816666667,
18010341,7.466666667,
18010343,,
18010343,,
18010344,,
18010344,,
18010344,3.283333333,
18010345,4.133333333,
18010345,,
18010345,2.7,
18010345,2.7,
18010345,6.4,
18010345,4.466666667,
18010345,,
18010345,,
18010345,4.533333333,
18010345,3.183333333,
18010346,,
18010346,,
18010347,,
18010348,3.283333333,
